Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
-0.796969349,0,0,0,0,0,1,0,1,0,1,1,1,1,95.58604373,106.2719644,-112.7258624,22.03939781,20.05137903,29.08408546,6700,6700,6700,10.78216061,9.305880238,-20.24329589,0.118997682,0.498364052,0.959743959
4.501763757,1,0,0,0,0,0,1,1,1,0,1,0,0,-54.00584425,-109.2257098,-89.60981113,27.72201043,21.2979982,15.82467782,6700,6700,6700,25.03161983,-12.84965887,15.43201375,0.753729094,0.380445847,0.567821641
-7.555806756,0,0,0,0,1,1,1,0,0,0,1,0,1,68.11722113,89.33457342,-17.80502454,3.77196201,10.30396359,41.10018127,6700,6700,6700,29.768083,-25.30946827,-3.439303813,0.10665277,0.961898081,0.004634224
-1.363321245,0,0,0,0,0,1,0,0,1,0,0,0,0,43.93984733,-53.65714288,4.769834352,18.08136152,3.418501126,10.79622691,6700,6700,6700,-4.963975855,-27.02073418,24.16296659,0.94478719,0.490864092,0.489252638
1.018138292,1,0,0,0,0,1,1,0,0,0,0,1,1,-164.5114314,-119.1635894,53.68157098,32.92750735,29.14856834,20.29156679,6700,6700,6700,-18.6626991,11.206526,-18.98933066,0.368484596,0.625618561,0.780227435
1.332973374,1,0,0,0,0,0,1,1,0,0,0,0,1,18.05628344,44.09103096,31.33609363,9.348403173,13.55608486,21.19155068,6700,6700,6700,-16.44469314,-19.75751717,-16.34014213,0.435698684,0.311102287,0.923379642
-0.199764218,0,0,0,0,1,1,0,0,1,0,1,1,1,-149.214313,-85.50639551,108.3652642,1.31491249,41.79843628,32.86488883,6700,6700,6700,-2.469070309,27.78531236,2.808343124,0.521135831,0.231594387,0.488897744
0.911382732,1,0,0,0,1,1,0,0,1,0,0,0,1,100.4586204,77.41334822,145.3394018,40.09151269,15.03733737,31.44356246,6700,6700,6700,0.001346135,-1.204671531,24.28333428,0.609866648,0.61766639,0.859442306
0.605863102,1,0,0,0,0,1,1,0,0,1,0,1,1,114.5334794,114.3169531,80.07825325,6.743944912,29.68223638,23.33677241,6700,6700,6700,-2.772137476,-4.056509773,19.51882772,0.083469815,0.133171008,0.173388613
0.601693711,1,0,0,0,1,1,0,0,1,0,0,1,1,-57.78237118,162.5869673,151.3195343,2.370464896,33.2036143,12.11037419,6700,6700,6700,-4.935353741,28.98314799,-11.91270308,0.701098756,0.666338852,0.539126465
2.727601975,1,0,0,0,0,1,0,1,1,1,0,1,0,-111.2674697,-25.82892253,-6.472058029,5.427522598,26.52783681,10.17844559,6700,6700,6700,-12.57356014,7.025453064,-14.08314541,0.824376267,0.9826634,0.730248792
0.046172649,1,0,0,0,1,0,0,0,0,0,0,1,0,71.95962597,49.87107298,-167.902619,3.09627446,14.38198808,23.88889263,6700,6700,6700,13.10153659,28.11895981,1.880034394,0.325145682,0.105629203,0.610958659
3.366750915,1,0,0,0,0,0,1,0,1,0,0,0,1,70.25057984,-155.5226034,-88.27554363,10.08180139,30.05247272,37.99764704,6700,6700,6700,-29.59708114,6.130229255,-6.793728329,0.915991244,0.001151057,0.462449159
3.814791882,1,0,0,0,0,0,1,0,0,1,1,0,1,95.58000598,-112.0816884,-76.5006577,4.100105866,25.92942213,30.75134595,6700,6700,6700,8.85705781,10.74100525,8.147202631,0.945174113,0.208934922,0.709281703
10,1,0,0,0,0,0,0,0,1,1,1,1,1,-65.49333283,-137.0827652,158.3386093,29.04983437,21.57584512,28.76926325,6700,6700,6700,13.26279723,1.349718347,29.62227745,0.218676632,0.105798273,0.109697465
-0.907154341,0,0,0,0,1,1,0,0,0,0,0,0,1,61.71521028,86.85285964,7.218888261,15.64707021,6.749876422,26.37414303,6700,6700,6700,-15.43287853,-3.45586122,11.26776511,0.35922821,0.736340074,0.394707475
1.390277927,1,0,0,0,0,1,1,1,0,1,0,0,0,104.5465985,161.7494083,-62.07644373,30.20689667,19.73902422,37.5075268,6700,6700,6700,29.39232922,0.86540739,23.05686139,0.588026055,0.154752349,0.199862823
-0.317491214,0,0,0,0,1,1,1,1,0,1,0,1,1,70.8001922,29.80474746,113.5429961,39.55562571,44.50102272,0.023506891,6700,6700,6700,1.66080416,-1.228596887,18.08085633,0.227842936,0.498094291,0.900852489
-1.888710524,0,0,0,0,0,0,1,0,1,1,0,1,0,130.5758587,-5.653255964,124.1480428,9.423228781,24.85311037,28.34475233,6700,6700,6700,-27.02804526,-0.625800649,-18.44937624,0.123083748,0.205494171,0.146514911
3.894319669,1,0,0,0,1,1,1,1,0,0,0,0,1,-105.8488144,161.2559237,-150.4543654,4.756924196,6.391850486,7.490719839,6700,6700,6700,25.87208308,13.7197009,14.27049923,0.063404501,0.860440563,0.934405119
0.26013116,1,0,0,0,1,1,0,0,0,0,1,0,0,-54.76349004,-19.4304067,-160.4737856,7.969839021,29.82636279,14.88730478,6700,6700,6700,2.398925942,12.41504516,29.96949721,0.287849345,0.414522539,0.464839942
-0.061440616,0,0,0,0,0,0,1,0,0,0,0,0,1,-113.6901249,34.99608612,-72.02268357,6.035531977,9.567069001,40.27237539,6700,6700,6700,-3.496676576,-29.20300797,23.83148106,0.196658191,0.093370517,0.3073669
2.628398758,1,0,0,0,0,1,0,1,1,0,0,1,0,-58.28482123,-74.16970091,88.67283397,0.465147825,2.180130266,30.05622547,6700,6700,6700,12.43520912,16.88262311,-12.72138146,0.692531986,0.556669835,0.396520793
4.350234141,1,0,0,0,0,0,1,1,1,0,0,0,1,-132.4501359,80.18083428,-140.272747,5.287178347,28.83230653,14.79663966,6700,6700,6700,14.40193968,-15.91038512,14.0974525,0.970598525,0.866930292,0.08623453
4.170108129,1,0,0,0,1,0,1,0,0,1,0,1,0,-74.13611985,-94.54571291,11.11401253,4.11744291,18.23919389,4.71808112,6700,6700,6700,6.212006325,27.86536003,-4.050900362,0.694752195,0.758099275,0.432642326
10,1,0,0,0,0,0,0,0,0,0,1,1,1,70.71587604,-134.8804148,-133.1454779,4.155855242,0.351913211,19.03992233,6700,6700,6700,-23.4709237,7.905982412,-22.41000808,0.134303304,0.098594093,0.142027248
-1.877310969,0,0,0,0,0,1,0,1,1,1,0,0,0,175.6565046,-118.6444717,-87.19478979,17.85596934,3.329764631,30.78432301,6700,6700,6700,7.240316832,-20.73781167,-7.119287733,0.161133972,0.758112431,0.871111122
2.164897542,1,0,0,0,1,0,0,1,1,1,1,0,1,-65.69259016,55.32844823,164.4969327,42.10788928,20.60488502,10.82152786,6700,6700,6700,14.62130049,-23.644775,10.89362583,0.463260579,0.212163205,0.098518738
1.17002921,1,0,0,0,0,0,1,1,1,1,0,0,1,-36.40292914,-30.56638082,-114.9344063,11.49240332,0.92410986,41.56540257,6700,6700,6700,25.26583535,17.67947312,4.643651802,0.440035596,0.257613737,0.751946394
-1.974509723,0,0,0,0,1,1,0,1,0,1,0,0,0,132.0299629,47.22794434,-52.17348532,44.86514722,10.08771745,29.36029828,6700,6700,6700,-28.49190086,-4.733264774,-18.95398263,0.725775267,0.370362687,0.841560087
