Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
2.083398608,1,0,0,0,0,1,1,0,0,0,0,0,1,63.8233292,10.99374172,-39.43041596,41.0204731,16.31099499,16.03727353,6700,6700,6700,-9.420352228,2.159281329,-26.72309927,0.287151342,0.765657562,0.152197697
1.69409454,1,0,0,0,1,1,0,0,1,1,1,0,1,-55.15841599,-19.47941417,-48.4986347,16.63061224,35.9035879,14.85194908,6700,6700,6700,21.52599971,23.96315815,-19.11604708,0.480716862,0.434129367,0.768373371
1.156842799,1,0,0,0,0,1,0,0,0,1,1,0,0,97.15882987,-31.72638691,31.71623071,24.96769607,2.653073591,29.75558671,6700,6700,6700,18.29455255,-12.41292077,-20.35961425,0.685092197,0.192912763,0.189514696
-3.389892651,0,0,0,0,1,1,0,1,0,1,1,0,0,166.691017,-71.32396257,100.8283652,10.15944796,8.689707126,21.89953995,6700,6700,6700,-0.648529178,-12.45995873,10.97707337,0.187045611,0.612598014,0.602563268
10,1,0,0,0,0,0,0,0,0,0,1,1,0,-50.32109247,-110.5582319,6.09983945,17.47309335,26.76473603,9.685126983,6700,6700,6700,-11.67835087,16.61849332,24.59243208,0.613733139,0.451565638,0.617038099
-4.106904119,0,0,0,0,1,1,0,0,0,1,1,0,1,26.26087437,95.47750067,-94.65233074,5.085495763,9.852286477,6.991606423,6700,6700,6700,-19.04117253,-28.91238621,-7.615180868,0.122048471,0.364836646,0.414302654
10,1,0,0,0,0,0,0,0,0,1,1,0,0,168.6216851,1.404457468,-59.9965816,29.27002307,1.839858842,35.74787084,6700,6700,6700,-3.377715104,-22.102658,-14.3381153,0.166092028,0.741086486,0.136639147
10,1,0,0,0,0,0,0,0,1,1,1,1,0,-94.12743597,-103.8256406,112.7885194,13.71445212,10.25653832,27.44565435,6700,6700,6700,12.92567131,6.646201355,10.11179058,0.241762878,0.386869054,0.064661974
-2.234312287,0,0,0,0,0,1,1,0,0,0,1,1,0,-79.06245555,120.4217193,-167.3459517,18.1921433,24.26671327,15.34449692,6700,6700,6700,-19.23659647,15.05972354,18.88818607,0.619214603,0.555191063,0.488222345
-0.310863864,0,0,0,0,0,1,0,0,1,0,0,0,0,-113.1581484,40.50745441,129.238436,7.028552155,11.47199547,40.87646299,6700,6700,6700,8.028399022,-17.15925316,-4.395272091,0.099888117,0.72012697,0.467444012
