Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
3.630180585,1,0,0,0,0,1,1,1,0,0,0,0,0,-174.9422348,91.92196362,-154.938067,7.908500857,1.006870752,42.2242414,6700,6700,6700,8.778973052,8.786629959,6.534174028,0.98908613,0.104755601,0.108806125
-5.800922772,0,0,0,0,1,1,0,0,1,0,1,0,1,-103.8134001,-139.3166408,-12.25511333,36.14930197,11.45322723,39.71471767,6700,6700,6700,26.29676178,-15.88559811,21.33061494,0.252449116,0.664715576,0.777989706
1.704747769,1,0,0,0,0,1,0,1,1,1,0,0,1,79.11294346,6.766214992,23.69877064,18.27048439,11.64225351,4.626883588,6700,6700,6700,-12.65134783,2.25597288,-2.405493628,0.728917929,0.202400255,0.890190972
1.429049957,1,0,0,0,1,0,1,1,1,0,1,1,0,144.1096705,105.2734876,55.30339049,3.551825142,11.67183508,12.45206211,6700,6700,6700,10.598335,15.24778659,-23.49823388,0.800605742,0.639309637,0.690461466
10,1,0,0,0,0,0,0,0,0,1,0,0,0,-25.97692345,-134.2503148,-76.05908597,2.06616558,13.79322506,20.58443973,6700,6700,6700,26.33629613,19.37112084,17.85512428,0.701075947,0.306298381,0.853074404
2.665721108,1,0,0,0,0,0,1,1,0,0,0,1,0,64.35051062,-129.743797,93.93979849,39.21570871,2.521903337,13.9114223,6700,6700,6700,-9.022363585,-1.653431626,10.98326977,0.40043961,0.708153506,0.550073423
-7.146056546,0,0,0,0,0,1,1,0,0,0,1,1,0,-54.85299403,3.602063651,39.93704189,1.724803347,38.39306828,12.93061835,6700,6700,6700,7.08491337,-29.8298063,-26.85678979,0.027859319,0.329467226,0.870464358
10,1,0,0,0,0,0,0,0,1,1,1,0,1,-119.5205463,-23.99795146,-127.8746978,43.52832277,28.2706812,17.55464834,6700,6700,6700,20.50817287,0.861724994,23.82866892,0.5333986,0.404076222,0.644131722
-0.331306738,0,0,0,0,0,1,0,1,1,0,1,1,0,38.96592852,163.7158882,32.37416372,31.70231538,11.56617587,15.030327,6700,6700,6700,20.99784881,1.313347436,23.30966568,0.963827696,0.543839015,0.389764038
4.329991015,1,0,0,0,0,0,1,1,1,1,0,1,0,-56.04525379,135.5148592,64.59054903,41.22889819,43.24401946,31.3001638,6700,6700,6700,26.43236221,8.07855697,-2.894213,0.638330786,0.032212068,0.712492303
